1.0500327493542256e-02 2.9641170697395844e-10 1.9352248617618070e-12 1.1394255315012640e-13 1.7303421504115309e-14 4.4467691241085868e-15 1.5723948725042163e-15 6.1716114909170846e-16 3.3911096392223923e-16 2.2600216784773001e-16 
7.9272835661097418e-11 1.0977183188819820e-01 1.5667522685835454e-03 2.7832145772027379e-04 6.0518680350889198e-05 1.8618627098586360e-05 7.4143373239091148e-06 3.5631966589719233e-06 1.9691003491743853e-06 1.2099845383070629e-06 
1.3841656974771348e-13 4.1901481094678162e-04 2.0954856165770350e-01 -3.0470675101322495e-03 4.5092953684172914e-03 2.3717414585030239e-03 1.1933512049266057e-03 6.5435606628184984e-04 3.9342408383816196e-04 2.5625522877702547e-04 
2.1795914714105047e-15 1.9906952240138719e-05 -8.1491276081217291e-04 3.1029877213035206e-01 -3.7449482782795245e-02 6.0392779087929966e-03 9.6962074839925094e-03 7.4676804521093820e-03 5.3301636970236668e-03 3.8521979926978561e-03 
8.8544760005723566e-17 1.1576481326842978e-06 3.2252751286602945e-04 -1.0015551445458945e-02 4.1250083173236451e-01 -8.9611968059092495e-02 -1.3321823536487254e-02 1.2749900042157970e-02 1.7254032420825786e-02 1.6025175174481994e-02 
6.0900081367042946e-18 9.5249745080483255e-08 4.5368505306489498e-05 4.3195956891009339e-04 -2.3965972545740840e-02 5.1661892558614264e-01 -1.3848821188374968e-01 -5.9366681496755093e-02 -3.1759111052271083e-03 1.9285668489672676e-02 
5.7425243989230054e-19 1.0144194116328253e-08 6.1049827930061780e-06 1.8547655736818051e-04 -9.5284390598068640e-04 -3.7037515811778762e-02 6.2305273778777570e-01 -1.7037568674735962e-01 -1.2417167557787723e-01 -4.5251593568389814e-02 
5.9882018229891709e-20 1.3038092106198692e-09 8.9528094938182547e-07 3.8203389308714050e-05 2.4388995084025360e-04 -4.2462040221105746e-03 -4.5565554685244432e-02 7.3207556679162455e-01 -1.7880853102223282e-01 -1.9449868515225011e-01 
9.1028041685323010e-21 1.9269530946220269e-10 1.4395779785083690e-07 7.2926564922912953e-06 8.8268709667657555e-05 -6.0751284383852406e-05 -8.8813835467583570e-03 -4.7820848467441592e-02 8.4377311484055828e-01 -1.6190580117572187e-01 
1.6092875557608013e-21 3.1667381699244115e-11 2.5077025998585318e-08 1.4095576826563739e-06 2.1925423761668833e-05 9.8662215947091736e-05 -8.6560748667405425e-04 -1.3911525427505071e-02 -4.3300354517426677e-02 9.5800665312407030e-01 
