7.8012415810828309e-02 -2.0392365987569949e-02 -2.5788404423962304e-02 -3.2666032315800994e-02 -4.0033467308182025e-02 -4.7618726217639420e-02 -5.5319344519642627e-02 -6.3088331328827435e-02 -7.0901143626448837e-02 -7.8743722270285976e-02 
-5.4537679953477140e-03 7.2715838938549948e-01 -2.1881396122630092e-01 -6.1741302987904556e-01 -9.2685880280288702e-01 -1.2096840694110582e+00 -1.4818956421343037e+00 -1.7490739178274672e+00 -2.0135699295601301e+00 -2.2765110526072636e+00 
-1.8445165508337916e-03 -5.8519966707083537e-02 1.4133852707362089e+00 4.5455075824447200e-01 -6.8357743898646905e-02 -4.5631952834549216e-01 -7.8857240323734867e-01 -1.0934937443873161e+00 -1.3833561007806661e+00 -1.6641974746325769e+00 
-6.2486113532686451e-04 -4.4160489093853568e-02 1.2156580453125490e-01 2.1563937578370296e+00 1.4488831712249239e+00 1.0464910474382165e+00 7.7006514241519031e-01 5.5544291531203949e-01 3.7487450776357756e-01 2.1470669634304440e-01 
-2.0480444319499427e-04 -1.7729672162448820e-02 -4.8892900826990882e-03 3.8749170513323139e-01 2.7971422660542320e+00 2.3266963007056392e+00 2.0739410422649018e+00 1.9278664510640977e+00 1.8405065093667656e+00 1.7882828275384191e+00 
-6.5151284771923978e-05 -6.1885389634224134e-03 -8.7288329294849393e-03 7.4850309680497953e-02 6.2225549636648414e-01 3.2668379856243144e+00 2.9628015838073245e+00 2.8208063489899038e+00 2.7680364918053377e+00 2.7686846930457309e+00 
-2.0241900134680305e-05 -2.0275091891727515e-03 -4.0342029512626569e-03 1.4730401736988558e-02 1.4833870739038676e-01 7.9237654248571299e-01 3.5811704048774140e+00 3.3832506666136806e+00 3.3107922455663394e+00 3.3135609594470239e+00 
-6.1737968527975536e-06 -6.4000359874593715e-04 -1.4961030669170883e-03 2.8415519475585580e-03 3.6877720799528543e-02 2.0175827522606404e-01 9.0482213868971839e-01 3.7827625924264385e+00 3.6506817520370127e+00 3.6188531842595433e+00 
-1.8556051829031974e-06 -1.9704708354404936e-04 -5.0618380036589520e-04 5.1289813375966515e-04 9.4157198012819465e-03 5.2949143262159368e-02 2.3680453404262969e-01 9.7634434928224567e-01 3.9107350159444718e+00 3.8197011461539474e+00 
-5.5115952721898644e-07 -5.9580219614096984e-05 -1.6285764601647467e-04 7.8563322529722358e-05 2.4467039125994506e-03 1.4164122297391991e-02 6.3384357276022887e-02 2.5883860372539846e-01 1.0215471748293097e+00 3.9928746587051762e+00 
