1.2976354828308022e-02 2.3991879184997057e-08 5.7304136322168173e-10 7.3403744074804905e-11 1.9396045913052523e-11 7.6333480009994903e-12 3.8479097295637810e-12 2.2884839639622512e-12 1.5285222089780892e-12 1.1107320575451385e-12 
6.4164277420068272e-09 1.3573577629769673e-01 2.4348189666278455e-03 1.4138430071357318e-03 5.6526961835023839e-04 2.7205531692473667e-04 1.5436547417767982e-04 9.9188191714151552e-05 6.9931618289508640e-05 5.2875397041459576e-05 
4.0986804126727245e-11 6.5117200048069989e-04 2.5949570078194845e-01 -2.0144829139198860e-02 7.1987732382962528e-03 7.9102873828630973e-03 6.0579567804893882e-03 4.5644954421017805e-03 3.5519001012581618e-03 2.8713899116113370e-03 
1.4041235994819833e-12 1.0112517176594216e-04 -5.3875663323230474e-03 3.8511594986726649e-01 -8.0329834727209753e-02 -1.0447408680879108e-02 1.3517484957080491e-02 1.8869476879217431e-02 1.8876271460029046e-02 1.7551630053144113e-02 
9.9226952228540517e-14 1.0812914530709128e-05 5.1489251391601020e-04 -2.1483543497300427e-02 5.1339290425476614e-01 -1.4070808019564812e-01 -6.8351830276863326e-02 -9.8595990625108803e-03 1.8036266797507316e-02 3.0328223108524753e-02 
1.0443920157793290e-14 1.3917889567770394e-06 1.5131409615445755e-04 -7.4725128039717661e-04 -3.7631201054630095e-02 6.4500420893006649e-01 -1.7487737413473631e-01 -1.5196430895898239e-01 -7.3573413920150529e-02 -1.8580556607771213e-02 
1.4079803334595838e-15 2.1120071379314231e-07 3.0991481596547379e-05 2.5857290886716717e-04 -4.8888671106871355e-03 -4.6769493385310085e-02 7.8038403144757462e-01 -1.7245912214543577e-01 -2.3649082726022727e-01 -1.6684386261434953e-01 
2.2396006515715113e-16 3.6293949045402601e-08 6.2450797408851142e-06 9.6533050107280256e-05 -1.8860203787553572e-04 -1.0869252645596440e-02 -4.6122752084571630e-02 9.1957874464310319e-01 -1.3213772827864126e-01 -3.0113839894577332e-01 
4.0006285353763403e-17 6.8434779588348777e-09 1.2996756878149474e-06 2.5826254396299002e-05 9.2270488347764065e-05 -1.4073691750369302e-03 -1.6915014897025651e-02 -3.5339132001812525e-02 1.0621555521350108e+00 -5.7025656517873696e-02 
7.7737340655491390e-18 1.3838403131277878e-09 2.8099297645180470e-07 6.4223165661421148e-06 4.1494656773032694e-05 -9.5054982897520117e-05 -3.1915184681016533e-03 -2.1538934779188789e-02 -1.5251035638554303e-02 1.2072153379679920e+00 
