1.9651602964519102e-01 4.7362125354444055e-02 5.5293833434051858e-02 6.8580735462034761e-02 8.3310010645167382e-02 9.8634181668787874e-02 1.1426095866907174e-01 1.3006258581150323e-01 1.4597435077931900e-01 1.6195996785485658e-01 
1.2666604924958686e-02 2.1945807738186325e+00 2.3369147976081117e+00 2.8305865212243755e+00 3.4188879912394960e+00 4.0462187806219392e+00 4.6934026341911919e+00 5.3520578774975451e+00 6.0179389308850304e+00 6.6886651980090832e+00 
3.9548934184306149e-03 6.2498834803270231e-01 3.7742233692509011e+00 4.3078497169741006e+00 5.0926305456314980e+00 5.9809983529236126e+00 6.9220578025270854e+00 7.8935632507507130e+00 8.8842465848977596e+00 9.8877895092182317e+00 
1.3118653593454520e-03 2.0245780239563993e-01 1.1520984337728009e+00 4.5330563817057872e+00 5.1130148299836122e+00 5.8774071527005294e+00 6.7356159555686084e+00 7.6480332875309998e+00 8.5945964854249599e+00 9.5640559422575482e+00 
4.2619991447169438e-04 6.5399134217118127e-02 3.6425058232651891e-01 1.3674331196537044e+00 4.7520220281065804e+00 5.2479113040387277e+00 5.8855648081308498e+00 6.6051323569328391e+00 7.3762974317203831e+00 8.1820608475758512e+00 
1.3494992765615896e-04 2.0699770470319435e-02 1.1440916316574440e-01 4.2038175727815552e-01 1.4035100551763158e+00 4.7371640389377232e+00 5.1315296254487404e+00 5.6384483244072712e+00 6.2162646327617139e+00 6.8416208109823984e+00 
4.1809224869809160e-05 6.4214487840755863e-03 3.5412076178582323e-02 1.2884407241240509e-01 4.2096523387522872e-01 1.3723847470916246e+00 4.6535591488276058e+00 4.9628255763891511e+00 5.3635682789320906e+00 5.8256504665342792e+00 
1.2727868466903939e-05 1.9583713800669991e-03 1.0799864424436261e-02 3.9126043890518533e-02 1.2634808120056995e-01 4.0329021851884483e-01 1.3272662579468326e+00 4.5663417889941353e+00 4.8109984029541204e+00 5.1313727586866289e+00 
3.8204004621441464e-06 5.8891290432417970e-04 3.2508344721908144e-03 1.1759008432159754e-02 3.7735889242745096e-02 1.1890951855946187e-01 3.8362941341282453e-01 1.2866613482561773e+00 4.4940983290024441e+00 4.6908557845089840e+00 
1.1336240748803102e-06 1.7505390143664662e-04 9.6761481033570186e-04 3.4995834991670268e-03 1.1194582859382714e-02 3.5000574143578093e-02 1.1143754862372005e-01 3.6702162050399872e-01 1.2545302082132437e+00 4.4384281182398739e+00 
