8.1644017070761216e-03 3.6186407603028270e-13 3.5377260693822690e-15 1.4849032511955435e-16 1.0728386961024960e-17 1.1701849501824315e-17 8.8537442300735828e-18 -5.4833412376891080e-17 -3.1097636753249361e-17 -3.6718315780657384e-17 
3.5506618766636331e-13 8.5318135109767212e-02 4.3138902304905302e-04 1.9535977196304122e-05 1.7810853859823172e-06 2.8361399462273340e-07 6.6489649633294512e-08 2.0558747704235714e-08 7.8060239175337109e-09 3.4677798549376249e-09 
2.5292631941426350e-16 1.1537139186710253e-04 1.6269786670070036e-01 2.4316134903217199e-03 1.1808295282797129e-03 2.8298296447497318e-04 8.0666288473918435e-05 2.7972401652420764e-05 1.1448141053874150e-05 5.3604379914029554e-06 
2.7721070706954453e-18 1.3973114692514190e-06 6.5031472261020684e-04 2.4051775170515288e-01 -7.7982717521971751e-03 5.2316932095087879e-03 2.6627560293182168e-03 1.1748379850596430e-03 5.4965812308534201e-04 2.8021031213115721e-04 
4.9403155289576440e-20 3.4069979041651856e-08 8.4458874338158661e-05 -2.0855826600543175e-03 3.1900674781018018e-01 -3.6983172357788030e-02 6.4324169373056045e-03 8.1265058769649512e-03 5.2320143189850954e-03 3.1381206546392953e-03 
2.2345961130693264e-20 1.4509211962042325e-09 5.4131170492391269e-06 3.7419704434513623e-04 -9.8908406162520075e-03 3.9840515739178550e-01 -7.7224699093064092e-02 -4.3397456227078253e-03 1.2598959170495458e-02 1.2243711655973703e-02 
8.9159665652074115e-21 9.0970222084701003e-11 4.1267507928092377e-07 5.0935257134775277e-05 4.6007885201688591e-04 -2.0653100901623221e-02 4.7895147934621551e-01 -1.1804163992698417e-01 -3.1481169499279024e-02 8.9547590124236139e-03 
-4.9473486644276188e-21 7.5226509795175110e-12 3.8271454332308090e-08 6.0102722934845588e-06 1.5545009076797008e-04 -3.1040046122647949e-04 -3.1569250882636783e-02 5.6086560395220053e-01 -1.5153556298597995e-01 -7.3427622756314551e-02 
-7.0208206570466991e-22 7.6389414017014089e-13 4.1889890408698411e-09 7.5203466679620327e-07 2.6766099751969496e-05 2.4100263708501932e-04 -2.2516917769062200e-03 -4.0526920911172673e-02 6.4432498014529171e-01 -1.7288770110727691e-01 
-3.2484125825038987e-22 2.3365535482716814e-13 5.2457014637937837e-10 1.0253174913979024e-07 4.2935334197016328e-06 6.2636756617612857e-05 1.7129355744789653e-04 -5.2519133497283769e-03 -4.6237371949034337e-02 7.2944308667547786e-01 
