1.4711595972135375e-02 2.0750752829131868e-07 9.5191058837457154e-09 1.8022820076624146e-09 6.2860676494809475e-10 3.0597642019895843e-10 1.8270564054734262e-10 1.2478439050285506e-10 9.3489529486012746e-11 7.4822472870272883e-11 
5.5496155633937526e-08 1.5396839921991337e-01 1.7216463937285778e-03 2.9194782637329275e-03 1.6225549580878573e-03 9.8321155238202673e-04 6.6651349971974527e-04 4.9419050100386885e-04 3.9204341696544298e-04 3.2719844348930160e-04 
6.8085438952340468e-10 4.6043995126146368e-04 2.9472094563514123e-01 -3.7879639774054633e-02 5.1703653820869694e-03 1.2433743472171160e-02 1.2275523348015405e-02 1.0978229391236743e-02 9.7488911294895952e-03 8.7715564323452011e-03 
3.4475444478647855e-11 2.0881578746497279e-04 -1.0130593340712039e-02 4.3814138209781661e-01 -1.1042073370599724e-01 -3.5577581792503310e-02 6.0594859892865172e-03 2.2981551061514643e-02 2.9623251544675988e-02 3.2111374072284066e-02 
3.2158458220234664e-12 3.1037486384613393e-05 3.6981056929042376e-04 -2.9531103152800105e-02 5.8522137829928722e-01 -1.6487348781663283e-01 -1.2147204383456103e-01 -4.9839977500305027e-02 -3.5561100066737183e-03 2.4134048554353693e-02 
4.1863278170079646e-13 5.0299438961489405e-06 2.3784226340294598e-04 -2.5446878130210640e-03 -4.4094037527758936e-02 7.3671542075485807e-01 -1.7646062625030839e-01 -2.1998236015981953e-01 -1.5057097093791766e-01 -8.3598576783955797e-02 
6.6853814264903375e-14 9.1191458222021106e-07 6.2799499850056738e-05 1.1591053538912051e-04 -8.6882922895465640e-03 -4.7192920942550703e-02 8.9292430677688328e-01 -1.3963776126191085e-01 -2.9841159091788361e-01 -2.6757796276597146e-01 
1.2211343062985883e-14 1.8082923533712281e-07 1.5020262114760752e-05 1.1756972566672656e-04 -9.5337764392162830e-04 -1.5734246195908071e-02 -3.7344953193583025e-02 1.0534687329415799e+00 -5.7763192064416831e-02 -3.3634219661960407e-01 
2.4467797415975955e-15 3.8365199440826433e-08 3.5672165384556249e-06 4.0530124397638939e-05 -1.8192456932355550e-05 -2.8802380080308982e-03 -2.1343899737248945e-02 -1.5448283361629629e-02 1.2172235501914357e+00 6.2049321170203245e-02 
5.2371346349850755e-16 8.5633474514286809e-09 8.5838072359035376e-07 1.1749872179482240e-05 3.3019872536650831e-05 -4.2767616999871426e-04 -5.1184382598400257e-03 -2.4056887669723151e-02 1.6594572799319952e-02 1.3824599996037388e+00 
